13,989553823430397	36,32957818789734
13,596022601828722	32,240888306131694
13,911030592898816	38,033508770079976
13,364581907962426	37,00033359626902
13,768798504364007	31,847146036677824
12,781282050068448	30,180766280123343
14,712012768631887	37,79580228129522
14,029830485688949	37,03059122864915
15,620989357378344	23,953247150818346
14,481900162462615	32,36614193623236
14,753552021700616	37,727862862245956
14,940263072621129	36,014638888091845
14,453180691565658	25,61719035713311
14,74617691261759	31,93561525584781
15,286816665673292	35,60281815128981
15,442912088512022	24,069679133989816
13,229518632579156	30,656971194078597
15,939669220345932	24,631148852299365
16,55438813176634	37,16685454330423
13,400381304765114	31,582701651785406
14,526073948413753	29,70844226087045
14,929775532857876	30,764909479397364
15,928576092070587	24,04498406525316
14,054817990373701	24,737283898835003
15,101222753305871	31,51676828018817
14,637333503329685	32,574818840148886
14,361383540423013	38,57605840323369
14,625830780696004	24,672331541994144
12,361038726591682	31,529665792459237
15,246282056612666	37,805031938913196
14,743550564411732	24,28318487554095
14,568607561978617	23,941815023469722
15,281217119069881	38,303563897704194
15,231875033971466	36,51374461911286
16,182945088128907	25,95922288209764
14,293488661222193	37,192235840938
14,779981102794723	30,323209434322163
14,330745109547		37,52866489199322
15,831984235946333	25,776084715190564
14,800901966866997	25,385143046865988
14,73178224054195	36,482351239990436
13,316596400053697	32,147480588886694
13,537145167514874	29,764417982064334
15,982834066314181	23,74445537368527
14,367481869160017	36,22602383030442
16,189762487210558	36,477122032852776
14,071652958551653	36,585733527732934
15,43172443230546	24,29607297718559
14,213209003531608	38,46477268267583
13,76940341702066	38,03136546009095
15,35381748579793	30,335708046675304
14,00042246223575	31,466521704375232
13,32178171267093	29,78488063045837
15,382012683529561	24,565478026452773
15,650787630351035	37,02008159939755
15,462600605587397	31,42602817790289
15,538247331682763	30,846225941991133
16,459583279073694	25,699783712727946
15,03922884059892	36,07561336506931
13,56202646849836	29,91701364211342
15,27152502404054	23,375405209209564
16,125936454427993	24,527571768202826
14,748012058682805	35,87703138615036
16,017643182067562	37,75117000116514
15,09207293154403	35,6375752664204
15,704288783668945	23,530584027672163
13,966245953276658	31,252151404083456
15,312476357117818	36,13293346445094
12,937804735626656	30,284044785862232
13,040501178469865	31,71610576683901
15,764133921960179	26,005754532641134
13,430070375442678	32,465191680691554
16,620889328607696	24,746127043026394
15,460651357519655	24,164712199288225
14,818040334065008	38,60965185622927
16,167347944314834	36,7954305952615
14,51456801682397	24,507983843384597
16,819544160513257	24,76556387836259
12,511253822706097	30,42983569973901
14,882312795987344	36,60034200839457
15,961722688306343	36,34618796794957
15,71880240201163	38,59330980207977
15,70160217320702	26,113358750062666
16,60029389174653	23,98549490368615
14,669622129157583	36,062725532625244
15,937685349286223	38,35883085110221
14,126381687505342	36,096567173098734
15,035448388776976	38,245186851655916
15,057210469756448	31,9565904558934
13,207785431064078	30,630196082539353
14,642052660885945	25,550927266276986
16,7042617066236	25,105717378868594
14,732665234660967	23,49397199651802
15,375166513666057	37,34362797656674
15,32501600969852	37,782148156133324
15,512021316989186	24,415809453781414
13,458932663306499	37,14962635207793
14,006975963001151	31,106064826742863
12,352129298043009	30,877133455241438
16,15643254620391	24,021090473537086
15,56258495000638	23,481935274051395
15,574200740463443	36,17668857836306
13,423767696579715	30,257779923954182
14,53518467466306	24,246213974697557
14,463532531960414	31,844084491378453
14,649167787497856	23,875045395081727
14,775198226538281	37,05120362425056
15,273216295846463	31,568794586723953
15,893616291539084	36,63371421345818
14,149415564775973	30,37906002190046
14,670563160020627	32,178782321375834
14,87470766766758	36,62140160297189
14,681142403953894	36,82117994089681
15,319184505689739	25,2631233447169
13,840449022724616	31,9100070670301
13,328479278779652	30,25527376467417
14,431719511912373	24,835367298168272
13,958815804937528	30,55630722933096
16,144462760112194	24,71297413286654
12,705615882026075	31,513212464029376
13,493775215078852	36,97656923531427
14,054438948408885	25,200268184122773
14,325171144665058	38,048374338450316
13,985877313203465	37,011471560923134
13,926002060419423	32,23448759884893
14,324178712298945	36,857703782338376
13,490415591817063	36,87270466618938
14,703951325292767	23,446287174258103
14,0789343783475	25,30162582567504
13,619445526900625	30,66201743633043
14,904564491619938	23,595730235677262
13,917871211420824	31,53344587098175
14,054470306818276	31,252107966629122
14,505787095424436	25,653177890164354
15,387584376124405	25,747106425365473
13,626544953992306	30,65389234915843
13,094388672112965	30,900405568571614
16,061574970041423	25,39600874199571
15,573861824955122	23,123581004789784
14,727057345375615	37,304280440307174
12,550416868141513	31,08171052727724
14,1905025930585	30,814064447231917
13,87474266129909	38,34663860287351
14,395667437714327	38,176721952231055
15,837522904325398	23,216494894525503
13,641836693285637	36,15184425425288
14,220249909833667	37,00455087626026
13,896799291408152	31,407459104270632
14,956860355731045	25,221496877157616
13,501835520583004	37,01591848054303
14,947472922010457	23,372857173198227
14,147104254551843	23,564951413022172
15,870040302032299	24,27289328852069
15,524130378229081	38,31349805236948
14,293463183197035	25,269326267144635
